kode,aar,befolkning
0502,1989,26136
0502,1990,26083
0502,1991,26250
0502,1992,26415
0502,1993,26669
0502,1994,26772
0502,1995,26844
0502,1996,26855
0502,1997,26852
0502,1998,26863
0502,1999,26968
0502,2000,27013
0502,2001,27179
0502,2002,27093
0502,2003,27349
0502,2004,27526
0502,2005,27648
0502,2006,27819
0502,2007,27931
0502,2008,28301
0502,2009,28611
0502,2010,28807
0502,2011,28974
0502,2012,29202
0502,2013,29407
0502,2014,29668
0502,2015,30063
0502,2016,30137
0502,2017,30319
0502,2018,30642
0502,2019,30676
0502,2020,0
0502,2021,0
0502,2022,0
0502,2023,0
0502,2024,0
0502,2025,0
0502,2026,0
0511,1986,3177
0511,1987,3134
0511,1988,3119
0511,1989,3066
0511,1990,3037
0511,1991,3071
0511,1992,3069
0511,1993,3041
0511,1994,3064
0511,1995,3074
0511,1996,2998
0511,1997,2939
0511,1998,2929
0511,1999,2909
0511,2000,2851
0511,2001,2875
0511,2002,2897
0511,2003,2883
0511,2004,2883
0511,2005,2875
0511,2006,2826
0511,2007,2812
0511,2008,2778
0511,2009,2772
0511,2010,2776
0511,2011,2748
0511,2012,2742
0511,2013,2727
0511,2014,2704
0511,2015,2745
0511,2016,2701
0511,2017,2675
0511,2018,2642
0511,2019,2615
0511,2020,0
0511,2021,0
0511,2022,0
0511,2023,0
0511,2024,0
0511,2025,0
0511,2026,0
0512,1986,2481
0512,1987,2467
0512,1988,2561
0512,1989,2474
0512,1990,2476
0512,1991,2454
0512,1992,2392
0512,1993,2377
0512,1994,2502
0512,1995,2365
0512,1996,2322
0512,1997,2303
0512,1998,2287
0512,1999,2273
0512,2000,2303
0512,2001,2229
0512,2002,2213
0512,2003,2219
0512,2004,2209
0512,2005,2184
0512,2006,2172
0512,2007,2150
0512,2008,2168
0512,2009,2170
0512,2010,2174
0512,2011,2197
0512,2012,2195
0512,2013,2145
0512,2014,2076
0512,2015,2059
0512,2016,2055
0512,2017,2048
0512,2018,2038
0512,2019,2009
0512,2020,0
0512,2021,0
0512,2022,0
0512,2023,0
0512,2024,0
0512,2025,0
0512,2026,0
0513,1986,2688
0513,1987,2673
0513,1988,2643
0513,1989,2626
0513,1990,2612
0513,1991,2574
0513,1992,2544
0513,1993,2523
0513,1994,2526
0513,1995,2494
0513,1996,2489
0513,1997,2453
0513,1998,2410
0513,1999,2393
0513,2000,2386
0513,2001,2389
0513,2002,2389
0513,2003,2399
0513,2004,2393
0513,2005,2394
0513,2006,2376
0513,2007,2329
0513,2008,2331
0513,2009,2307
0513,2010,2265
0513,2011,2299
0513,2012,2307
0513,2013,2279
0513,2014,2264
0513,2015,2245
0513,2016,2204
0513,2017,2202
0513,2018,2179
0513,2019,2204
0513,2020,0
0513,2021,0
0513,2022,0
0513,2023,0
0513,2024,0
0513,2025,0
0513,2026,0
0514,1986,2704
0514,1987,2709
0514,1988,2668
0514,1989,2661
0514,1990,2656
0514,1991,2651
0514,1992,2629
0514,1993,2621
0514,1994,2628
0514,1995,2628
0514,1996,2633
0514,1997,2634
0514,1998,2577
0514,1999,2543
0514,2000,2567
0514,2001,2579
0514,2002,2519
0514,2003,2481
0514,2004,2496
0514,2005,2467
0514,2006,2455
0514,2007,2436
0514,2008,2407
0514,2009,2406
0514,2010,2410
0514,2011,2401
0514,2012,2382
0514,2013,2364
0514,2014,2361
0514,2015,2356
0514,2016,2347
0514,2017,2360
0514,2018,2331
0514,2019,2293
0514,2020,0
0514,2021,0
0514,2022,0
0514,2023,0
0514,2024,0
0514,2025,0
0514,2026,0
0515,1986,4101
0515,1987,4048
0515,1988,4047
0515,1989,4009
0515,1990,3974
0515,1991,3945
0515,1992,3915
0515,1993,3936
0515,1994,3924
0515,1995,3907
0515,1996,3918
0515,1997,3888
0515,1998,3868
0515,1999,3836
0515,2000,3818
0515,2001,3833
0515,2002,3813
0515,2003,3801
0515,2004,3800
0515,2005,3773
0515,2006,3766
0515,2007,3724
0515,2008,3717
0515,2009,3707
0515,2010,3722
0515,2011,3718
0515,2012,3739
0515,2013,3716
0515,2014,3686
0515,2015,3675
0515,2016,3664
0515,2017,3640
0515,2018,3638
0515,2019,3589
0515,2020,0
0515,2021,0
0515,2022,0
0515,2023,0
0515,2024,0
0515,2025,0
0515,2026,0
0516,1986,6271
0516,1987,6233
0516,1988,6229
0516,1989,6274
0516,1990,6192
0516,1991,6167
0516,1992,6173
0516,1993,6109
0516,1994,6094
0516,1995,6102
0516,1996,6039
0516,1997,6002
0516,1998,6003
0516,1999,5978
0516,2000,5953
0516,2001,5948
0516,2002,5886
0516,2003,5890
0516,2004,5926
0516,2005,5896
0516,2006,5843
0516,2007,5790
0516,2008,5793
0516,2009,5800
0516,2010,5800
0516,2011,5834
0516,2012,5830
0516,2013,5827
0516,2014,5765
0516,2015,5754
0516,2016,5741
0516,2017,5723
0516,2018,5728
0516,2019,5742
0516,2020,0
0516,2021,0
0516,2022,0
0516,2023,0
0516,2024,0
0516,2025,0
0516,2026,0
0517,1986,6578
0517,1987,6535
0517,1988,6502
0517,1989,6445
0517,1990,6391
0517,1991,6381
0517,1992,6352
0517,1993,6341
0517,1994,6366
0517,1995,6338
0517,1996,6322
0517,1997,6299
0517,1998,6284
0517,1999,6231
0517,2000,6273
0517,2001,6228
0517,2002,6162
0517,2003,6102
0517,2004,6088
0517,2005,6059
0517,2006,6083
0517,2007,6099
0517,2008,6005
0517,2009,6015
0517,2010,5999
0517,2011,6004
0517,2012,5992
0517,2013,5952
0517,2014,5974
0517,2015,5965
0517,2016,5935
0517,2017,5916
0517,2018,5872
0517,2019,5789
0517,2020,0
0517,2021,0
0517,2022,0
0517,2023,0
0517,2024,0
0517,2025,0
0517,2026,0
0518,1986,0
0518,1987,0
0518,1988,0
0518,1989,0
0518,1990,0
0518,1991,0
0518,1992,0
0518,1993,0
0518,1994,0
0518,1995,0
0518,1996,0
0518,1997,0
0518,1998,0
0518,1999,0
0518,2000,0
0518,2001,0
0518,2002,0
0518,2003,0
0518,2004,0
0518,2005,0
0518,2006,0
0518,2007,0
0518,2008,0
0518,2009,0
0518,2010,0
0518,2011,0
0518,2012,0
0518,2013,0
0518,2014,0
0518,2015,0
0518,2016,0
0518,2017,0
0518,2018,0
0518,2019,0
0518,2020,0
0518,2021,0
0518,2022,0
0518,2023,0
0518,2024,0
0518,2025,0
0518,2026,0
0519,1986,3531
0519,1987,3526
0519,1988,3488
0519,1989,3490
0519,1990,3486
0519,1991,3493
0519,1992,3486
0519,1993,3462
0519,1994,3464
0519,1995,3430
0519,1996,3404
0519,1997,3382
0519,1998,3355
0519,1999,3364
0519,2000,3322
0519,2001,3337
0519,2002,3323
0519,2003,3335
0519,2004,3292
0519,2005,3271
0519,2006,3231
0519,2007,3199
0519,2008,3170
0519,2009,3183
0519,2010,3175
0519,2011,3212
0519,2012,3208
0519,2013,3193
0519,2014,3191
0519,2015,3204
0519,2016,3154
0519,2017,3163
0519,2018,3146
0519,2019,3127
0519,2020,0
0519,2021,0
0519,2022,0
0519,2023,0
0519,2024,0
0519,2025,0
0519,2026,0
0520,1986,5235
0520,1987,5200
0520,1988,5212
0520,1989,5203
0520,1990,5200
0520,1991,5182
0520,1992,5160
0520,1993,5050
0520,1994,5021
0520,1995,4960
0520,1996,4889
0520,1997,4863
0520,1998,4840
0520,1999,4799
0520,2000,4752
0520,2001,4736
0520,2002,4692
0520,2003,4644
0520,2004,4611
0520,2005,4586
0520,2006,4566
0520,2007,4557
0520,2008,4532
0520,2009,4537
0520,2010,4540
0520,2011,4556
0520,2012,4561
0520,2013,4496
0520,2014,4495
0520,2015,4459
0520,2016,4462
0520,2017,4502
0520,2018,4454
0520,2019,4425
0520,2020,0
0520,2021,0
0520,2022,0
0520,2023,0
0520,2024,0
0520,2025,0
0520,2026,0
0521,1986,4507
0521,1987,4470
0521,1988,4548
0521,1989,4430
0521,1990,4521
0521,1991,4586
0521,1992,4601
0521,1993,4630
0521,1994,4688
0521,1995,4706
0521,1996,4715
0521,1997,4752
0521,1998,4866
0521,1999,4842
0521,2000,4859
0521,2001,4843
0521,2002,4924
0521,2003,4891
0521,2004,4870
0521,2005,4840
0521,2006,4854
0521,2007,4893
0521,2008,4929
0521,2009,4917
0521,2010,5002
0521,2011,5092
0521,2012,5095
0521,2013,5102
0521,2014,5090
0521,2015,5065
0521,2016,5072
0521,2017,5082
0521,2018,5130
0521,2019,5119
0521,2020,0
0521,2021,0
0521,2022,0
0521,2023,0
0521,2024,0
0521,2025,0
0521,2026,0
0522,1986,6511
0522,1987,6483
0522,1988,6467
0522,1989,6493
0522,1990,6492
0522,1991,6448
0522,1992,6391
0522,1993,6337
0522,1994,6317
0522,1995,6341
0522,1996,6262
0522,1997,6237
0522,1998,6223
0522,1999,6227
0522,2000,6186
0522,2001,6200
0522,2002,6192
0522,2003,6189
0522,2004,6186
0522,2005,6175
0522,2006,6202
0522,2007,6114
0522,2008,6129
0522,2009,6091
0522,2010,6142
0522,2011,6141
0522,2012,6160
0522,2013,6141
0522,2014,6237
0522,2015,6210
0522,2016,6227
0522,2017,6204
0522,2018,6148
0522,2019,6112
0522,2020,0
0522,2021,0
0522,2022,0
0522,2023,0
0522,2024,0
0522,2025,0
0522,2026,0
0528,1986,14114
0528,1987,14119
0528,1988,14179
0528,1989,14288
0528,1990,14303
0528,1991,14314
0528,1992,14216
0528,1993,14199
0528,1994,14187
0528,1995,14258
0528,1996,14172
0528,1997,14076
0528,1998,14040
0528,1999,14021
0528,2000,14103
0528,2001,14148
0528,2002,14167
0528,2003,14649
0528,2004,14657
0528,2005,14604
0528,2006,14453
0528,2007,14389
0528,2008,14459
0528,2009,14464
0528,2010,14518
0528,2011,14604
0528,2012,14747
0528,2013,14766
0528,2014,14777
0528,2015,14796
0528,2016,14906
0528,2017,14887
0528,2018,14888
0528,2019,14948
0528,2020,0
0528,2021,0
0528,2022,0
0528,2023,0
0528,2024,0
0528,2025,0
0528,2026,0
0529,1986,13563
0529,1987,13511
0529,1988,13504
0529,1989,13404
0529,1990,13325
0529,1991,13358
0529,1992,13302
0529,1993,13156
0529,1994,13115
0529,1995,13067
0529,1996,13029
0529,1997,13036
0529,1998,13040
0529,1999,13068
0529,2000,13065
0529,2001,13135
0529,2002,13169
0529,2003,12627
0529,2004,12597
0529,2005,12546
0529,2006,12599
0529,2007,12610
0529,2008,12635
0529,2009,12714
0529,2010,12770
0529,2011,12803
0529,2012,12928
0529,2013,12999
0529,2014,13075
0529,2015,13152
0529,2016,13180
0529,2017,13179
0529,2018,13314
0529,2019,13384
0529,2020,0
0529,2021,0
0529,2022,0
0529,2023,0
0529,2024,0
0529,2025,0
0529,2026,0
0532,1986,5704
0532,1987,5735
0532,1988,5757
0532,1989,5811
0532,1990,5835
0532,1991,5836
0532,1992,5829
0532,1993,5856
0532,1994,5864
0532,1995,5905
0532,1996,5901
0532,1997,5907
0532,1998,5983
0532,1999,6003
0532,2000,5995
0532,2001,6065
0532,2002,6227
0532,2003,6299
0532,2004,6334
0532,2005,6335
0532,2006,6312
0532,2007,6238
0532,2008,6256
0532,2009,6251
0532,2010,6268
0532,2011,6359
0532,2012,6483
0532,2013,6444
0532,2014,6516
0532,2015,6599
0532,2016,6629
0532,2017,6696
0532,2018,6777
0532,2019,6846
0532,2020,0
0532,2021,0
0532,2022,0
0532,2023,0
0532,2024,0
0532,2025,0
0532,2026,0
0533,1986,7616
0533,1987,7676
0533,1988,7741
0533,1989,7845
0533,1990,7869
0533,1991,7976
0533,1992,7968
0533,1993,7984
0533,1994,8088
0533,1995,8049
0533,1996,8062
0533,1997,8087
0533,1998,8148
0533,1999,8220
0533,2000,8264
0533,2001,8429
0533,2002,8455
0533,2003,8461
0533,2004,8463
0533,2005,8505
0533,2006,8518
0533,2007,8522
0533,2008,8598
0533,2009,8552
0533,2010,8600
0533,2011,8654
0533,2012,8776
0533,2013,8880
0533,2014,8952
0533,2015,9003
0533,2016,9044
0533,2017,9080
0533,2018,9065
0533,2019,9051
0533,2020,0
0533,2021,0
0533,2022,0
0533,2023,0
0533,2024,0
0533,2025,0
0533,2026,0
0534,1986,12469
0534,1987,12486
0534,1988,12583
0534,1989,12599
0534,1990,12561
0534,1991,12626
0534,1992,12631
0534,1993,12575
0534,1994,12569
0534,1995,12533
0534,1996,12541
0534,1997,12570
0534,1998,12635
0534,1999,12724
0534,2000,12877
0534,2001,13011
0534,2002,13038
0534,2003,13085
0534,2004,13095
0534,2005,13010
0534,2006,13066
0534,2007,13110
0534,2008,13189
0534,2009,13217
0534,2010,13363
0534,2011,13434
0534,2012,13493
0534,2013,13550
0534,2014,13607
0534,2015,13685
0534,2016,13695
0534,2017,13707
0534,2018,13770
0534,2019,13642
0534,2020,0
0534,2021,0
0534,2022,0
0534,2023,0
0534,2024,0
0534,2025,0
0534,2026,0
0536,1986,6282
0536,1987,6305
0536,1988,6341
0536,1989,6337
0536,1990,6344
0536,1991,6305
0536,1992,6300
0536,1993,6284
0536,1994,6271
0536,1995,6231
0536,1996,6200
0536,1997,6151
0536,1998,6069
0536,1999,6048
0536,2000,6073
0536,2001,6100
0536,2002,6096
0536,2003,6127
0536,2004,6042
0536,2005,6008
0536,2006,5977
0536,2007,5932
0536,2008,5853
0536,2009,5797
0536,2010,5811
0536,2011,5837
0536,2012,5761
0536,2013,5703
0536,2014,5701
0536,2015,5772
0536,2016,5758
0536,2017,5717
0536,2018,5650
0536,2019,5623
0536,2020,0
0536,2021,0
0536,2022,0
0536,2023,0
0536,2024,0
0536,2025,0
0536,2026,0
0538,1986,7019
0538,1987,7022
0538,1988,7027
0538,1989,7009
0538,1990,7028
0538,1991,7038
0538,1992,7016
0538,1993,6981
0538,1994,6962
0538,1995,7032
0538,1996,7038
0538,1997,7010
0538,1998,6952
0538,1999,6967
0538,2000,6950
0538,2001,6909
0538,2002,6892
0538,2003,6878
0538,2004,6916
0538,2005,6847
0538,2006,6737
0538,2007,6720
0538,2008,6636
0538,2009,6680
0538,2010,6672
0538,2011,6716
0538,2012,6768
0538,2013,6758
0538,2014,6700
0538,2015,6740
0538,2016,6751
0538,2017,6773
0538,2018,6750
0538,2019,6671
0538,2020,0
0538,2021,0
0538,2022,0
0538,2023,0
0538,2024,0
0538,2025,0
0538,2026,0
0540,1986,3663
0540,1987,3618
0540,1988,3613
0540,1989,3599
0540,1990,3568
0540,1991,3549
0540,1992,3551
0540,1993,3530
0540,1994,3550
0540,1995,3557
0540,1996,3486
0540,1997,3455
0540,1998,3443
0540,1999,3410
0540,2000,3389
0540,2001,3367
0540,2002,3352
0540,2003,3326
0540,2004,3251
0540,2005,3265
0540,2006,3243
0540,2007,3194
0540,2008,3176
0540,2009,3204
0540,2010,3186
0540,2011,3164
0540,2012,3154
0540,2013,3147
0540,2014,3133
0540,2015,3094
0540,2016,3058
0540,2017,3026
0540,2018,3014
0540,2019,2981
0540,2020,0
0540,2021,0
0540,2022,0
0540,2023,0
0540,2024,0
0540,2025,0
0540,2026,0
0541,1986,1690
0541,1987,1657
0541,1988,1616
0541,1989,1602
0541,1990,1580
0541,1991,1565
0541,1992,1536
0541,1993,1509
0541,1994,1512
0541,1995,1501
0541,1996,1461
0541,1997,1431
0541,1998,1410
0541,1999,1403
0541,2000,1401
0541,2001,1418
0541,2002,1431
0541,2003,1427
0541,2004,1410
0541,2005,1397
0541,2006,1389
0541,2007,1394
0541,2008,1388
0541,2009,1380
0541,2010,1389
0541,2011,1388
0541,2012,1408
0541,2013,1399
0541,2014,1408
0541,2015,1402
0541,2016,1321
0541,2017,1351
0541,2018,1352
0541,2019,1305
0541,2020,0
0541,2021,0
0541,2022,0
0541,2023,0
0541,2024,0
0541,2025,0
0541,2026,0
0542,1986,6560
0542,1987,6541
0542,1988,6627
0542,1989,6632
0542,1990,6573
0542,1991,6515
0542,1992,6520
0542,1993,6526
0542,1994,6601
0542,1995,6552
0542,1996,6570
0542,1997,6514
0542,1998,6504
0542,1999,6527
0542,2000,6560
0542,2001,6541
0542,2002,6538
0542,2003,6567
0542,2004,6539
0542,2005,6442
0542,2006,6425
0542,2007,6388
0542,2008,6436
0542,2009,6451
0542,2010,6415
0542,2011,6402
0542,2012,6428
0542,2013,6396
0542,2014,6417
0542,2015,6466
0542,2016,6458
0542,2017,6490
0542,2018,6443
0542,2019,6418
0542,2020,0
0542,2021,0
0542,2022,0
0542,2023,0
0542,2024,0
0542,2025,0
0542,2026,0
0543,1986,2470
0543,1987,2404
0543,1988,2548
0543,1989,2516
0543,1990,2525
0543,1991,2529
0543,1992,2576
0543,1993,2523
0543,1994,2551
0543,1995,2458
0543,1996,2387
0543,1997,2343
0543,1998,2314
0543,1999,2272
0543,2000,2282
0543,2001,2295
0543,2002,2269
0543,2003,2282
0543,2004,2304
0543,2005,2245
0543,2006,2217
0543,2007,2212
0543,2008,2217
0543,2009,2194
0543,2010,2225
0543,2011,2217
0543,2012,2232
0543,2013,2219
0543,2014,2187
0543,2015,2180
0543,2016,2168
0543,2017,2114
0543,2018,2139
0543,2019,2135
0543,2020,0
0543,2021,0
0543,2022,0
0543,2023,0
0543,2024,0
0543,2025,0
0543,2026,0
0544,1986,3074
0544,1987,3082
0544,1988,3092
0544,1989,3100
0544,1990,3120
0544,1991,3107
0544,1992,3117
0544,1993,3125
0544,1994,3100
0544,1995,3088
0544,1996,3094
0544,1997,3089
0544,1998,3073
0544,1999,3047
0544,2000,3060
0544,2001,3075
0544,2002,3061
0544,2003,3089
0544,2004,3116
0544,2005,3114
0544,2006,3137
0544,2007,3166
0544,2008,3176
0544,2009,3181
0544,2010,3216
0544,2011,3171
0544,2012,3174
0544,2013,3197
0544,2014,3206
0544,2015,3199
0544,2016,3220
0544,2017,3248
0544,2018,3221
0544,2019,3208
0544,2020,0
0544,2021,0
0544,2022,0
0544,2023,0
0544,2024,0
0544,2025,0
0544,2026,0
0545,1986,1752
0545,1987,1748
0545,1988,1947
0545,1989,1897
0545,1990,1817
0545,1991,1784
0545,1992,1737
0545,1993,1728
0545,1994,1745
0545,1995,1711
0545,1996,1689
0545,1997,1671
0545,1998,1646
0545,1999,1633
0545,2000,1675
0545,2001,1677
0545,2002,1641
0545,2003,1636
0545,2004,1616
0545,2005,1613
0545,2006,1624
0545,2007,1591
0545,2008,1582
0545,2009,1583
0545,2010,1590
0545,2011,1591
0545,2012,1617
0545,2013,1597
0545,2014,1602
0545,2015,1619
0545,2016,1590
0545,2017,1596
0545,2018,1601
0545,2019,1610
0545,2020,0
0545,2021,0
0545,2022,0
0545,2023,0
0545,2024,0
0545,2025,0
0545,2026,0
0599,1986,0
0599,1987,0
0599,1988,0
0599,1989,0
0599,1990,0
0599,1991,0
0599,1992,0
0599,1993,0
0599,1994,0
0599,1995,0
0599,1996,0
0599,1997,0
0599,1998,0
0599,1999,0
0599,2000,0
0599,2001,0
0599,2002,0
0599,2003,0
0599,2004,0
0599,2005,0
0599,2006,0
0599,2007,0
0599,2008,0
0599,2009,0
0599,2010,0
0599,2011,0
0599,2012,0
0599,2013,0
0599,2014,0
0599,2015,0
0599,2016,0
0599,2017,0
0599,2018,0
0599,2019,0
0599,2020,0
0599,2021,0
0599,2022,0
0599,2023,0
0599,2024,0
0599,2025,0
0599,2026,0
3801,1986,0
3801,1987,0
3801,1988,0
3801,1989,0
3801,1990,0
3801,1991,0
3801,1992,0
3801,1993,0
3801,1994,0
3801,1995,0
3801,1996,0
3801,1997,0
3801,1998,0
3801,1999,0
3801,2000,0
3801,2001,0
3801,2002,0
3801,2003,0
3801,2004,0
3801,2005,0
3801,2006,0
3801,2007,0
3801,2008,0
3801,2009,0
3801,2010,0
3801,2011,0
3801,2012,0
3801,2013,0
3801,2014,0
3801,2015,0
3801,2016,0
3801,2017,0
3801,2018,0
3801,2019,0
3801,2020,27351
3801,2021,27510
3801,2022,27502
3801,2023,27682
3801,2024,0
3801,2025,0
3801,2026,0
3802,1986,0
3802,1987,0
3802,1988,0
3802,1989,0
3802,1990,0
3802,1991,0
3802,1992,0
3802,1993,0
3802,1994,0
3802,1995,0
3802,1996,0
3802,1997,0
3802,1998,0
3802,1999,0
3802,2000,0
3802,2001,0
3802,2002,0
3802,2003,0
3802,2004,0
3802,2005,0
3802,2006,0
3802,2007,0
3802,2008,0
3802,2009,0
3802,2010,0
3802,2011,0
3802,2012,0
3802,2013,0
3802,2014,0
3802,2015,0
3802,2016,0
3802,2017,0
3802,2018,0
3802,2019,0
3802,2020,24699
3802,2021,25011
3802,2022,25681
3802,2023,26206
3802,2024,0
3802,2025,0
3802,2026,0
3803,1986,0
3803,1987,0
3803,1988,0
3803,1989,0
3803,1990,0
3803,1991,0
3803,1992,0
3803,1993,0
3803,1994,0
3803,1995,0
3803,1996,0
3803,1997,0
3803,1998,0
3803,1999,0
3803,2000,0
3803,2001,0
3803,2002,0
3803,2003,0
3803,2004,0
3803,2005,0
3803,2006,0
3803,2007,0
3803,2008,0
3803,2009,0
3803,2010,0
3803,2011,0
3803,2012,0
3803,2013,0
3803,2014,0
3803,2015,0
3803,2016,0
3803,2017,0
3803,2018,0
3803,2019,0
3803,2020,56293
3803,2021,57026
3803,2022,57794
3803,2023,58561
3803,2024,0
3803,2025,0
3803,2026,0
3804,1986,0
3804,1987,0
3804,1988,0
3804,1989,0
3804,1990,0
3804,1991,0
3804,1992,0
3804,1993,0
3804,1994,0
3804,1995,0
3804,1996,0
3804,1997,0
3804,1998,0
3804,1999,0
3804,2000,0
3804,2001,0
3804,2002,0
3804,2003,0
3804,2004,0
3804,2005,0
3804,2006,0
3804,2007,0
3804,2008,0
3804,2009,0
3804,2010,0
3804,2011,0
3804,2012,0
3804,2013,0
3804,2014,0
3804,2015,0
3804,2016,0
3804,2017,0
3804,2018,0
3804,2019,0
3804,2020,63764
3804,2021,64345
3804,2022,64943
3804,2023,65574
3804,2024,0
3804,2025,0
3804,2026,0
3805,1986,0
3805,1987,0
3805,1988,0
3805,1989,0
3805,1990,0
3805,1991,0
3805,1992,0
3805,1993,0
3805,1994,0
3805,1995,0
3805,1996,0
3805,1997,0
3805,1998,0
3805,1999,0
3805,2000,0
3805,2001,0
3805,2002,0
3805,2003,0
3805,2004,0
3805,2005,0
3805,2006,0
3805,2007,0
3805,2008,0
3805,2009,0
3805,2010,0
3805,2011,0
3805,2012,0
3805,2013,0
3805,2014,0
3805,2015,0
3805,2016,0
3805,2017,0
3805,2018,0
3805,2019,0
3805,2020,47204
3805,2021,47499
3805,2022,47777
3805,2023,48246
3805,2024,0
3805,2025,0
3805,2026,0
3806,1986,0
3806,1987,0
3806,1988,0
3806,1989,0
3806,1990,0
3806,1991,0
3806,1992,0
3806,1993,0
3806,1994,0
3806,1995,0
3806,1996,0
3806,1997,0
3806,1998,0
3806,1999,0
3806,2000,0
3806,2001,0
3806,2002,0
3806,2003,0
3806,2004,0
3806,2005,0
3806,2006,0
3806,2007,0
3806,2008,0
3806,2009,0
3806,2010,0
3806,2011,0
3806,2012,0
3806,2013,0
3806,2014,0
3806,2015,0
3806,2016,0
3806,2017,0
3806,2018,0
3806,2019,0
3806,2020,36397
3806,2021,36526
3806,2022,36624
3806,2023,37056
3806,2024,0
3806,2025,0
3806,2026,0
3807,1986,0
3807,1987,0
3807,1988,0
3807,1989,0
3807,1990,0
3807,1991,0
3807,1992,0
3807,1993,0
3807,1994,0
3807,1995,0
3807,1996,0
3807,1997,0
3807,1998,0
3807,1999,0
3807,2000,0
3807,2001,0
3807,2002,0
3807,2003,0
3807,2004,0
3807,2005,0
3807,2006,0
3807,2007,0
3807,2008,0
3807,2009,0
3807,2010,0
3807,2011,0
3807,2012,0
3807,2013,0
3807,2014,0
3807,2015,0
3807,2016,0
3807,2017,0
3807,2018,0
3807,2019,0
3807,2020,54942
3807,2021,55144
3807,2022,55513
3807,2023,55924
3807,2024,0
3807,2025,0
3807,2026,0
3808,1986,0
3808,1987,0
3808,1988,0
3808,1989,0
3808,1990,0
3808,1991,0
3808,1992,0
3808,1993,0
3808,1994,0
3808,1995,0
3808,1996,0
3808,1997,0
3808,1998,0
3808,1999,0
3808,2000,0
3808,2001,0
3808,2002,0
3808,2003,0
3808,2004,0
3808,2005,0
3808,2006,0
3808,2007,0
3808,2008,0
3808,2009,0
3808,2010,0
3808,2011,0
3808,2012,0
3808,2013,0
3808,2014,0
3808,2015,0
3808,2016,0
3808,2017,0
3808,2018,0
3808,2019,0
3808,2020,13049
3808,2021,12994
3808,2022,13029
3808,2023,13025
3808,2024,0
3808,2025,0
3808,2026,0
3811,1986,0
3811,1987,0
3811,1988,0
3811,1989,0
3811,1990,0
3811,1991,0
3811,1992,0
3811,1993,0
3811,1994,0
3811,1995,0
3811,1996,0
3811,1997,0
3811,1998,0
3811,1999,0
3811,2000,0
3811,2001,0
3811,2002,0
3811,2003,0
3811,2004,0
3811,2005,0
3811,2006,0
3811,2007,0
3811,2008,0
3811,2009,0
3811,2010,0
3811,2011,0
3811,2012,0
3811,2013,0
3811,2014,0
3811,2015,0
3811,2016,0
3811,2017,0
3811,2018,0
3811,2019,0
3811,2020,26730
3811,2021,26957
3811,2022,27165
3811,2023,27286
3811,2024,0
3811,2025,0
3811,2026,0
3812,1986,0
3812,1987,0
3812,1988,0
3812,1989,0
3812,1990,0
3812,1991,0
3812,1992,0
3812,1993,0
3812,1994,0
3812,1995,0
3812,1996,0
3812,1997,0
3812,1998,0
3812,1999,0
3812,2000,0
3812,2001,0
3812,2002,0
3812,2003,0
3812,2004,0
3812,2005,0
3812,2006,0
3812,2007,0
3812,2008,0
3812,2009,0
3812,2010,0
3812,2011,0
3812,2012,0
3812,2013,0
3812,2014,0
3812,2015,0
3812,2016,0
3812,2017,0
3812,2018,0
3812,2019,0
3812,2020,2340
3812,2021,2347
3812,2022,2349
3812,2023,2375
3812,2024,0
3812,2025,0
3812,2026,0
3813,1986,0
3813,1987,0
3813,1988,0
3813,1989,0
3813,1990,0
3813,1991,0
3813,1992,0
3813,1993,0
3813,1994,0
3813,1995,0
3813,1996,0
3813,1997,0
3813,1998,0
3813,1999,0
3813,2000,0
3813,2001,0
3813,2002,0
3813,2003,0
3813,2004,0
3813,2005,0
3813,2006,0
3813,2007,0
3813,2008,0
3813,2009,0
3813,2010,0
3813,2011,0
3813,2012,0
3813,2013,0
3813,2014,0
3813,2015,0
3813,2016,0
3813,2017,0
3813,2018,0
3813,2019,0
3813,2020,14061
3813,2021,14014
3813,2022,14056
3813,2023,14172
3813,2024,0
3813,2025,0
3813,2026,0
3814,1986,0
3814,1987,0
3814,1988,0
3814,1989,0
3814,1990,0
3814,1991,0
3814,1992,0
3814,1993,0
3814,1994,0
3814,1995,0
3814,1996,0
3814,1997,0
3814,1998,0
3814,1999,0
3814,2000,0
3814,2001,0
3814,2002,0
3814,2003,0
3814,2004,0
3814,2005,0
3814,2006,0
3814,2007,0
3814,2008,0
3814,2009,0
3814,2010,0
3814,2011,0
3814,2012,0
3814,2013,0
3814,2014,0
3814,2015,0
3814,2016,0
3814,2017,0
3814,2018,0
3814,2019,0
3814,2020,10380
3814,2021,10416
3814,2022,10351
3814,2023,10413
3814,2024,0
3814,2025,0
3814,2026,0
3815,1986,0
3815,1987,0
3815,1988,0
3815,1989,0
3815,1990,0
3815,1991,0
3815,1992,0
3815,1993,0
3815,1994,0
3815,1995,0
3815,1996,0
3815,1997,0
3815,1998,0
3815,1999,0
3815,2000,0
3815,2001,0
3815,2002,0
3815,2003,0
3815,2004,0
3815,2005,0
3815,2006,0
3815,2007,0
3815,2008,0
3815,2009,0
3815,2010,0
3815,2011,0
3815,2012,0
3815,2013,0
3815,2014,0
3815,2015,0
3815,2016,0
3815,2017,0
3815,2018,0
3815,2019,0
3815,2020,4060
3815,2021,4071
3815,2022,4093
3815,2023,4091
3815,2024,0
3815,2025,0
